24.07.2026                                                           Dynamische Listenausgabe                                                                  1


	TCODE	PGMNA	DYPNO	MENUE	CINFO	ARBGB	TTEXT
	/ACCGO/UPD_ZRO_QNTY	/ACCGO/RUPD_VLOGP_FOR_ZRO_QNTY	 1000		   80		Nullmengensätze begrenzen
	/ACCGO/UPLOAD_PRC_MT	/ACCGO/PRC_METH_UPLOAD	 1000		   80		Preisfindungsmethoden hochladen
	/ACCGO/UTIL04_FLLWON	/ACCGO/UTILITY04_APPDOC_FLLWON	 1000		   80		Folgebeleg für AnwendBeleg anlegen
	/ACCGO/UTIL_POS_INV	/ACCGO/ACM_NETPOS_INV_FGR	 1000		   80		Nettopos-Risikoinventur analysieren
	/ACCGO/UTL_APDATA_ST	/ACCGO/CAS_UPD_APP_DATA_STATUS	 1000		   84		Hilfspr. zum Aktualis. v. AnwenDaten
	/ACCGO/UTL_APDOC_COM	/ACCGO/CAS_UPD_APPL_COMM_LINK	 1000		   80		Hilfspr.: RohPos. in AnwBlg korrig.
	/ACCGO/UTL_APDOC_QTY	/ACCGO/CAS_UTIL_UPD_APPDOC_QTY	 1000		   84		Hilfsprogramm für AnwendBeleg-Menge
	/ACCGO/UTL_APDOC_ST	/ACCGO/CAS_UPD_APPL_OBJ_STATUS	 1000		   84		Hilfspr. zum Aktual. AnwendBlg-Stat.
	/ACCGO/UTL_ASGMIG_D	/ACCGO/UTIL_MIGRATE_ASG_DIS	 1000		   84		Migration Mengenfeld ZuordnVerteilg
	/ACCGO/UTL_ASGSHD_A	/ACCGO/CAS_SHADOW_UPDATE_AUTO	 1000		   84		Schattenzuordng auto. anleg./lösch.
	/ACCGO/UTL_ASGSHD_M	/ACCGO/CAS_SHADOW_UPDATE_MAN	 1000		   84		Schattenzuord. manuell anleg./lösch.
	/ACCGO/UTL_BTCHSPLT	/ACCGO/ACM_MIGRATE_LDC_BATCH	 1000		   84		Chargendaten in LDE aktualisieren
	/ACCGO/UTL_CALLOF_ST	/ACCGO/CAS_UPD_CALLOFF_STATUS	 1000		   84		Abrufstatus aktualisieren
	/ACCGO/UTL_CAS_REL	/ACCGO/CAS_UPD_CALLOFF_IND	 1000		   84		Kennz. "KAA-relevant" aktualisieren
	/ACCGO/UTL_CPE_PRASP	/ACCGO/CMN_CORRECT_PRASP_BRI	 1000		   84		Hilfspr.: CPE Bridge u. PrAsp. korr.
	/ACCGO/UTL_LDC_STAT	/ACCGO/CAS_LDC_STACHG_UTILITY	 1000		   84		Hilfsprogramm für LDE-Status
	/ACCGO/UTL_LOG		 0000		   02		Protok. für ACM-Hilfspr. analysieren
	/ACCGO/UTL_QTY_CALC	/ACCGO/UTIL_QTY_CALC	 5000		   04		Math. Operationen für Rohdatentyp
	/ACCGO/UTL_STL_STAT	/ACCGO/CAS_UTIL_UPD_STL_STATUS	 1000		   84		Hilfspr. zum Aktual. d. AnwendStat.
	/ACCGO/VALPNT		 0000		   02		Bewertungspunkte pflegen
	/ACCGO/VAL_SCHD_MAIN	/ACCGO/SAPLCAS_FRAMEWORK_UI	 2000		   00		UI überschreiben: Wertplanpflege
	/ACCGO/VAL_SCH_MAINT	/ACCGO/SAPLCAS_FRAMEWORK_UI	 2000		   00		Wertplan pflegen
	/ACCGO/VEH_AD_DIG_RT	/ACCGO/ACM_PRI_LOT_DIST_IDEN	 1000		   80		Diagnosebericht f. Preisfindungslose
	/ACCGO/VEH_CTR_DIGRT	/ACCGO/ACM_VEH_CTR_DIAG_RPT	 1000		   80		Diagnosebericht für Fahrzeugkontrakt
	/ACCGO/VLOGP_RECON	/ACCGO/ACM_RECON_REPORT	 1000		   80		Abstimmung von VLOGP und KONVD
	/ACCGO/VOL_SCHD_MAIN	/ACCGO/SAPLCAS_FRAMEWORK_UI	 2000		   00		UI überschreiben: Volumenplanpflege
	/ACCGO/V_ABDTYPE		 0000		   02		Ermittlung der AGB-Art pflegen
	/ACCGO/V_APP_QCO		 0000		   02		Konfig. der Anwend.-/Preisf.-Queue
	/ACCGO/V_CRDBREQ		 0000		   02		Einzelgutschrift/-lastschrift aktiv.
	/ACCGO/V_DCSPRDT		 0000		   02		DKS-ID des Produkttyps
	/ACCGO/V_FEE_CUR		 0000		   02		StandZahlweg für Pfandrecht pflegen
	/ACCGO/V_LIEN_AP		 0000		   02		StandZahlweg für Pfandrecht pflegen
	/ACCGO/V_LM_DPQS		 0000		   02		KonditArt für QSAA (lokal) pflegen
	/ACCGO/V_MAPDPQS		 0000		   02		Konditionsarten für QSAA pflegen
	/ACCGO/WHR		 0000		   02		Nummernkreis für WE bearbeiten
	/ACI/EQUI_MAPPER	/ACI/EQUIPMENT_MAPPER	 1000		   80		AC-Equipm.-Mapper Verb./VerbAufheb.
	/AIF/ACTIONS		 0000		   02		Aktionen definieren
	/AIF/ADAPT_STATUS	/AIF/ADAPT_MSG_STATUS	 1000		   80		Bearbeitungsstatus prüfen und ändern
	/AIF/ALERT		 0000		   02		Empfänger zuordnen
	/AIF/ANS_DEST		 0000		   02		Alert-Notification-Service pflegen
	/AIF/BDC_GEN	/AIF/BDC_STRUCTURE_GENERATOR	 1000		   80		Batch-Input-Struktur-Generierer
	/AIF/BDC_V_CONF		 0000		   02		Schnittst.vorermittlung für BDC def.
	/AIF/BGP_MAINTAIN	/AIF/SAPLBGP_CONF_MAINTAIN	 0100		   00		/AIF/BGP_MAINTAIN
	/AIF/BGRFC_MON	/AIF/MONITOR_BGRFC_RUNTIME	 1000		   80		Monitor für AIF-bgRFC-Laufzeit
	/AIF/CHANGE_LOG	/AIF/CHANGE_LOG	 1000		   80		Change Log Viewer
	/AIF/CHECKS		 0000		   02		Prüfungen definieren
	/AIF/CLEAR_SENS_DATA	/AIF/CLEAR_SENSITIVE_TESTFILE	 1000		   80		Sensible Daten aus Testdatei löschen
	/AIF/CONTENT_COMP	/AIF/CONTENT_COMPRESS_2	 1000		   80		AIF-Content komprimieren
	/AIF/CONTENT_DELETE	/AIF/CONTENT_DELETE	 1000		   80		Schnittstelle a.AIF-Content löschen
	/AIF/CONTENT_DISP	/AIF/CONTENT_DISPLAY	 1000		   80		Content-Anzeige
	/AIF/CONTENT_EXTRACT	/AIF/CONTENT_EXTRACT	 1000		   80		Content-Transport deployen
	/AIF/CONTENT_TEXT	/AIF/CONTENT_EXTRACT_TEXT	 1000		   80		Text extrah. und in S-Tabl. kopieren
	/AIF/CONTENT_UNDEPL	/AIF/CONTENT_UNDEPLOY	 1000		   80		Content-Transport deployen
	/AIF/CORRECTIONS	/AIF/CORRECTION_REPORT	 1000		   80		Korrekturreport
	/AIF/CUST	/AIF/CUST_IF	 1000		   80		Customizing
	/AIF/CUST_COPY	/AIF/CPY_CUST	 1000		   80		AIF: Customizing-Kopie
	/AIF/CUST_FUNC		 0000		   02		Kundeneigene Funktionen definieren
	/AIF/CUST_FUNCTIONS		 0000		   02		Benutzerdef. Funktionen definieren
	/AIF/CUST_HINTS		 0000		   02		Kundeneigene Hinweise definieren
	/AIF/CUST_LINK		 0000		   02		Benutzerdef. Datenlinks definieren
	/AIF/CUST_OVERVIEW	/AIF/CUST_OVERVIEW	 1000		   80		Zusammenfassung
	/AIF/CUST_SMAP_COPY	/AIF/CPY_CUST	 1000		   80		Customizing kopieren
	/AIF/CUST_TEXT		 0000		   02		Benutzerdef. Nachrichtentexte defin.
	/AIF/DEL_RUNTIME_OBJ	/AIF/DEL_AIF_RUNTIME_OBJECTS	 1000		   80		Laufzeitobjekte löschen
	/AIF/DEL_STRUC_CACHE	/AIF/DELETE_STRUCTURE_CACHE	 1000		   80		Struktur-Cache löschen
	/AIF/DEPL_SCENARIO		 0000		   02		Deployment-Szenario pflegen
	/AIF/DISPMSGSNAP	/AIF/DISPLAY_MSG_SNAPSHOTS	 1000		   80		Snapshot anzeigen
	/AIF/DOCU	/AIF/INTERFACE_DOCUMENTATION	 0000		   80		Schnittstellen-Dokumentationswerkz.
	/AIF/DPA_PROCESS	/AIF/DPA_MESSAGES_PROCESS	 1000		   80		Neustart und Abbruch von Nachrichten
	/AIF/EDCHANGES	/AIF/ERROR_CHANGE_REPORT	 1000		   80		Protok. Änderungen Fehlerbehandlung
	/AIF/ERR	/AIF/ERROR_HANDLING_TRANS	 1000		   80		Monitoring und Fehlerbehandlung
	/AIF/ERROR_HDL		 0000		   02		Anwendungen definieren
	/AIF/ERROR_IF		 0000		   02		Schnittst.-spez.Funktionen defin.
	/AIF/ERROR_NS		 0000		   02		Namensraumspez. Funktionen definier.
	/AIF/ERR_BASE	/AIF/ERR_TRANS	 1000		   80		Fehlerbehandlungsbasis
	/AIF/ERR_FRUN	/AIF/ERR_FRUN	 0000		   80		/AIF/ERR_FRUN
	/AIF/EXT_CON_LIST	/AIF/CONTACT_LIST	 1000		   80		Externe Kontakte definieren
	/AIF/FEATURE_CONF		 0000		   02		AIF-Funktion konfigurieren
	/AIF/FIXVALUES		 0000		   02		Festwerte definieren
	/AIF/FRUN_API_LOG	/AIF/FRUN_API_LOG	 1000		   80		API-Protokoll von SAP Focused Run anzeigen
	/AIF/GENMSGSNAP	/AIF/GENERATE_MSG_STAT_SNAP	 1000		   80		Snapshot generieren
	/AIF/GEN_STRUC_CACHE	/AIF/GENERATE_STRUCTURE_CACHE	 1000		   80		Struktur-Cache generieren
	/AIF/HASH		 0000		   02		Hash-Tabellen definieren
	/AIF/IDOC_GEN	/AIF/GENERATOR_IDOC	 1000		   80		IDoc-Struktur-Generierer
	/AIF/IDOC_IMPORT	/AIF/IDOC_IMPORT	 1000		   80		AIF: IDoc-Import
	/AIF/IDOC_MASS_GEN	/AIF/IDOC_LIST_GENERATOR	 1000		   80		IDoc-Strukt./Schnittst.-Massengener.
	/AIF/IDOC_TEST	/AIF/IDOC_TEST_FLBOOK_CREATE	 1000		   80		Test-IDocs generieren
	/AIF/IDXTBL	/AIF/IDX_TBL_OVERVIEW	 1000		   80		Indextabellenübersicht
	/AIF/IFB	/AIF/INTERFACE_BUILDER	 0001		   80		Interface Builder
	/AIF/IFMON	/AIF/ERR_OVERVIEW	 1000		   80		Interface Monitor
	/AIF/IFTEST	/AIF/PROCESS_FILE	 0200		   00		Schnittstellen-Testwerkzeug
	/AIF/IF_TRACE		 0000		   02		Interface-Trace-Level
	/AIF/INFDETC		 0000		   02		Schnittst.ermittl. f. indiv. Engines
	/AIF/INFDETI		 0000		   02		Schnittstellenermittl. für IDoc def.
	/AIF/INFDETP		 0000		   02		Schnittstellenermittl. f. Proxy def.
	/AIF/INFDETX		 0000		   02		Schnittstellenermittlung f. XML def.
	/AIF/INTERFACE_LIST		 0000		   02		Schnittstellenliste pflegen
	/AIF/LFA_CHECK_SEND	/AIF/CHECK_AND_SEND_FILES	 1000		   80		Dat. aus Ordner lesen; an AIF senden
	/AIF/LFA_SETTINGS		 0000		   02		Datei-Adapter konfigurieren
	/AIF/LFA_UPLOAD_FILE	/AIF/UPLOAD_FILES_LFA	 1000		   80		Datei in AIF hochladen
	/AIF/LOG	/AIF/APPL_LOG_DISPLAY	 1000		   80		Schnittstellenprotokolle
	/AIF/MANAGE_MSGC_ASN	/AIF/MANAGE_MESSAGE_ASSIGNMENT	 1000		   80		Nachr.kategoriezuordnungen verwalten
	/AIF/MSGNOTI	/AIF/MESSAGE_OVERVIEW_NOTI	 1000		   80		Nachrichtenübersichtsbenachrichtig.
	/AIF/MSG_CAT_ASGN		 0000		   02		Nachrichtenkategorie zuordnen
	/AIF/MSG_CAT_DEF		 0000		   02		Nachrichtenkategorie definieren
	/AIF/MSG_DEL	/AIF/MESSAGE_DELETION	 1000		   80		Nachrichtenlöschung
	/AIF/MSG_DEL_DEL	/AIF/DEL_LOG_DELETE	 1000		   80		Löschung des Löschprotokolls
	/AIF/MSG_DEL_KFL	/AIF/MESSAGE_DELETION_KFIELDS	 1000		   80		Nachrichtenlöschung mit Schlüsselfeldeinschränkungen
	/AIF/MSG_DEL_OV	/AIF/MSG_DEL_OVERVIEW	 1000		   80		Übersicht zum Nachrichtenlöschprot.
	/AIF/MYRECIPIENTS		 0000		   02		Empfänger des aktuellen Benutzers
	/AIF/MYTRANSPORTS	/AIF/SWITCH_MY_TRANSPORTS	 1000		   80		Transportübersicht
	/AIF/NEWDEVIDS		 0000		   02		Neue Entwicklungs-IDs
	/AIF/NEWDEVPRO		 0000		   02		Neue Entwicklungsprojekte
	/AIF/NS_LOCK		 0000		   02		AIF-Namensräume sperren/entsperren
	/AIF/OD_MYRECIPIENTS	/AIF/CLOUD_MYRECIPIENTS	 1000		   80		Meine Empfänger im Cloud-System
	/AIF/OD_RECIPIENTS	/AIF/CLOUD_RECIPIENT	 1000		   80		Ben. Empfänger zuordnen (onDemand)
	/AIF/PERFORMANCE	/AIF/PERFORMANCE_TRACKING	 1000		   80		Performance-Tracking
	/AIF/PERS_CGR		 0000		   02		Laufzeit-Konfigurationsgruppe
	/AIF/PERS_DEL	/AIF/PERS_DELETE_MESSAGES	 1000		   80		Nachrichten aus AIF-Persist. löschen
	/AIF/PERS_DEL_AUTH		 0000		   02		Pflege-View für Berechtigung
	/AIF/PERS_TBL_GEN	/AIF/PERS_TABLE_GENERATOR	 1000		   80		Tab.generierer f. strukt. Persistenz
	/AIF/PERS_TEST	/AIF/TEST_PERS_XML_FLBOOKINGS	 1000		   80		Persistenz mit Flugbuchung testen
	/AIF/POC		 0000		   02		Konfiguration für POC-Integration
	/AIF/READ_LOG	/AIF/READ_LOG	 1000		   80		Read Log Viewer
	/AIF/READ_LOG_CUST	/AIF/FLAG_RAL_RELEVANT_DATA	 1000		   80		Felder für Leseprotokoll definieren
	/AIF/RECIPIENTS		 0000		   02		Empfänger eines Benutzers
	/AIF/REMOVE_NS_LOCK	/AIF/REMOVE_NS_LOCK	 1000		   80		AIF-Namensraum entsperren
	/AIF/REP_AC_ASGN		 0000		   02		AIF: Wiederverarb. - Aktionszuordn.
	/AIF/REP_AC_DEF		 0000		   02		AIF: Wiederverarb. - Aktionsdefinit.
	/AIF/RFC_FUNC_GEN	/AIF/RFC_FUNCTION_GENERATOR	 1000		   80		RFC-Funktions-Generierer
	/AIF/RFC_MASS_GEN	/AIF/RFC_LIST_GENERATOR	 1000		   80		Massen-RFC-Funktions-Generierer
	/AIF/SERIAL_CORRECT	/AIF/SERIALIZATION_CORRECTION	 1000		   80		Serialisierungskorrektur
	/AIF/SERIAL_INDEX	/AIF/SERIALIZATION_INDEXER	 1000		   80		Externen Index manuell ändern
	/AIF/SETUP	/AIF/SETUP	 1000		   80		AIF-Einrichtung
	/AIF/SHOW_BLOCK	/AIF/SHOW_BLOCK_PROCESSING	 1000		   80		Datei-Adapter-Protokoll
	/AIF/SMAP		 0000		   02		Struktur-Mappings definieren
	/AIF/TEST_BUPA	/AIF/TEST_BUPA	 1000		   80		Geschäftspartner XML-Test
	/AIF/TEXT_HINTS	/AIF/TEXT_HINTS	 1000		   80		Hinweistext transportieren
	/AIF/TJ_CONFIG		 0000		   02		Datenübertragung konfigurieren
	/AIF/TOPICDEF		 0000		   02		Themendefinition
	/AIF/TOPICSTATUS		 0000		   02		Themen-ID-Status pflegen
	/AIF/TOPICSTATUSH		 0000		   02		Themenstatushistorie
	/AIF/TOPICSTATUSHALL		 0000		   02		Vollständige Historie Themenstatus
	/AIF/TOPICSTATUSINIT	/AIF/SWITCH_INIT_STATUS	 1000		   80		Themenstatus initialisieren
	/AIF/TRANSFER	/AIF/TRANSFER_JOB	 1000		   80		In AIF-Persistenz überleiten
	/AIF/T_EXCL_STR		 0000		   02		Strukturen auflösen
	/AIF/T_TRACE_LV		 0000		   02		Trace-Level definieren
	/AIF/USERATTR		 0000		   02		Benutzerattribute pflegen
	/AIF/USERMGR		 0000		   02		Themen-ID wechseln (Themen-ID-Sicht)
	/AIF/USERMGR2		 0000		   02		Themen-ID wechs. (Benutzer-ID-Sicht)
	/AIF/VALMAPS		 0000		   02		Werte-Mappings definieren
	/AIF/VARIANT_MAPPING		 0000		   02		Varianten-Mappings definieren
	/AIF/VC_IDOC_COL		 0000		   02		IDoc-Typ-Sammlung definieren
	/AIF/VC_MSG_ASN		 0000		   02		Benutzerdef. Nachrichtenkat. zuordn.
	/AIF/VC_MSG_CAT		 0000		   02		Benutzerdef. Nachrichtenkat. defin.
	/AIF/VC_RFC_COLL		 0000		   02		RFC-Funktionsb.-Sammlung definieren
	/AIF/VC_SERIAL		 0000		   02		Serialisierungseinstellungen defin.
	/AIF/VC_TJ_CONF		 0000		   02		Datenübertragung konfigurieren
	/AIF/VMAP	/AIF/VALUE_MAPPING	 1000		   80		Werte-Mapping
	/AIF/VMAP_BASE	/AIF/VMAP_BASE	 1000		   80		Basistransaktion für Werte-Mappings
	/AIF/VMAP_CONF	/AIF/VALUE_MAPPING_CONF	 1000		   80		Werte-Mapping konfigurieren
	/AIF/VPN		 0000		   02		Gültigkeitszeiträume pflegen
	/AIF/V_BDC_IF		 0000		   02		Batch-Input-Mappe u. Ersteller zuord
	/AIF/V_CHECK_INF		 0000		   02		Prüfungen zu Schnittstellen zuordnen
	/AIF/V_ENGINES		 0000		   02		Individuelle Engines definieren
	/AIF/V_EP_CONF		 0000		   02		Fehlerpropagierung definieren
	/AIF/V_EVT_CONF		 0000		   02		Ereigniseinstellungen festlegen
	/AIF/V_FINF		 0000		   02		Schnittstellen definieren
	/AIF/V_FINF_DEL		 0000		   02		Nachrichtenlösch. konfig. (Standard)
	/AIF/V_FINF_DELC		 0000		   02		Nachrichtenlöschung konfigurieren
	/AIF/V_FINF_ENG		 0000		   02		Schnittstellen-Engines angeben
	/AIF/V_FINF_IDOC		 0000		   02		IDoc-Typen zuordnen
	/AIF/V_FINF_ODAT		 0000		   02		OData-Services definieren
	/AIF/V_FIX_INF		 0000		   02		Festwerte zu Schnittstellen zuordnen
	/AIF/V_GEN_SET		 0000		   02		Allgemeine Einstellungen definieren
	/AIF/V_ICD_CONF		 0000		   02		Content-Auslieferungskonfigurationen definieren
	/AIF/V_IDOCSTAT		 0000		   02		IDoc-Stat. z. AIF-VerarbStat. abbil.
	/AIF/V_IFKEY		 0000		   02		Schnittstellenschlüsselfelder defin.
	/AIF/V_IFLOWCONF		 0000		   02		Integration-Flow definieren
	/AIF/V_NRT_CNF_S		 0000		   02		Teilprozess definieren
	/AIF/V_NRT_CONF		 0000		   02		Prozess definieren
	/AIF/V_NS		 0000		   02		Namensraum definieren
	/AIF/V_ODAT_CONF		 0000		   02		OData-Services zur Laufzeit defin.
	/AIF/V_REC_INF		 0000		   02		Empfänger zu Schnittstellen zuordnen
	/AIF/V_REP_C		 0000		   02		Benutzerdef. autom. Wiederverarbeit.
	/AIF/V_RFC_CONF		 0000		   02		RFC-Einstellungen definieren
	/AIF/V_SUB_STA		 0000		   02		XML/strukt. Persist.laufzeit konfig.
	/AIF/V_SYSNAMES		 0000		   02		Business-Systeme definieren
	/AIF/V_VARIANT		 0000		   02		Schnittstellenvarianten definieren
	/AIF/V_VA_ASSIGN		 0000		   02		Zuordnungstabellen definieren
	/AIF/V_VMAP_INF		 0000		   02		Werte-Mappings zu Schnittst. zuordn.
	/AIF/V_WET_CUST		 0000		   02		Ereignis-Trigger definieren
	/AIF/V_WET_INF		 0000		   02		Schnittst.-spez.Einstellungen defin.
	/AIF/V_WET_PRXY		 0000		   02		Proxy-spez.Einstellungen definieren
	/AIF/V_WF_SET		 0000		   02		Einstellungen für die Integration von SAP Workflow Management pflegen
	/AIF/WET_CONFIG		 0000		   02		Ereignisauslöser konfigurieren
	/AIF/WET_GEN	/AIF/WET_STRUCTURE_GENERATOR	 1000		   80		Ereignisauslöser-Strukturgenerierer
	/AIF/WET_INF_CONFIG		 0000		   02		Schnittstellenspez. Auslöser konfig.
	/AIF/WET_PRXY_CONFIG		 0000		   02		Proxy-spezifischen Auslöser konfig.
	/AIF/XML_COMPRESS	/AIF/PERS_XML_COMPRESS	 1000		   80		Vorhand. XML-Nachricht. komprimieren
	/AIF/XML_RESTART	/AIF/PERS_XML_RESTART	 1000		   80		Fehlg. XML-Nachrichten neu starten
	/AIF/XRFC_CLEAR_BUF	/AIF/CLEAN_UP_XRFC_MSG_BUFFER	 1000		   80		XRFC-Nachrichtenpuffer zurücksetzen
	/AIF/XRFC_FM_BUF	/AIF/CHECK_FM_IF_BUFFER	 1000		   80		Puffer für Funktionsbaustein prüfen
	/AIFX/ERR_WEB		 0000		   02		Monitoring u. Fehlerbehandlung (Web)
	/AIFX/START_TRANSACT	/AIFX/START_TRANSACTION	 1000		   80		Transaktion starten
	/AIFX/WDA0005		 0000		   02		Nachrichten-Dashboard
	/APE/PDOC_MASS	/APE/RP_TRIGGER_PDOC_MASS	 1000		   80		Massenauslösung von Prozessdokumenten
	/APE/TRDOC_MASS	/APE/RP_TRIGGER_TRDOC_MASS	 1000		   80		Massenauslösung von Übertragungsdokumenten
	/APEU/MCM_CONFIG	/APEU/RP_MCM_DYNAMIC_DATA	 1000		   84		MKV-Customizing: Analyse und Anzeige
	/APEU/MCM_PROC_CLEAN	/APEU/RP_MCM_PROC_CLEANUP	 1000		   84		Hilfsprogramm für Bereinigung der Prozesskonfiguration
	/ASU/AMT	/ASU/AMTSTART	 1000		   80		ASU-Toolbox für S/4HANA
	/ASU/MAINTAIN	/ASU/XML_MAINTAIN	 1000		   80		ASU-XML pflegen
	/ASU/SHOW_NOTE	/ASU/SHOW_NOTE	 1000		   80		SAP-Hinweis mit Web-Browser anzeigen
	/ASU/SM_PD_INFO	/ASU/SMT_GDPR_INFO_ASU_TOOLBOX	 1000		   80		Datenschutzabruf
	/ASU/SSM	/ASU/SAPLSSM_CLASSIC	 0100		   00		ASU Simple Schedule Manager
	/ASU/START	/ASU/ASUSTART	 1000		   80		ASU Toolbox starten
	/ASU/UPGRADE	/ASU/UPGRADE	 1000		   80		ASU Toolbox im Upgrade-Modus starten
	/ATL/6111_CODE		 0000		   02
	/ATL/6111_CONV		 0000		   02
	/ATL/6111_HEADER		 0000		   02
	/ATL/A00	/ATL/MENUA00	 1000		   01
	/ATL/A01	/ATL/SAPMA01MA	 0100		   00
	/ATL/A10	/ATL/A10REP	 1000		   80
	/ATL/A15	/ATL/A15REP	 1000		   80
	/ATL/A16	/ATL/A16REP_NEW	 1000		   80
	/ATL/A17	/ATL/A17REP	 1000		   80
	/ATL/A20	/ATL/SAPMA20MA	 0100		   00
	/ATL/AA_APR_DOC	/ATL/INV_CENTER_DOC	 1000		   80
	/ATL/AA_ICR	/ATL/AINVEST_CENTER	 1000		   80
	/ATL/ACCOUNTTYPE		 0000		   02
	/ATL/ALLOWED_CHAR		 0000		   02
	/ATL/ARDATE		 0000		   02
	/ATL/BANK_PARM		 0000		   02
	/ATL/BOOKD	/ATL/ABOOKDEPR_NEW	 1000		   80
	/ATL/BOOKG	/ATL/ABOOKGAIN_NEW	 1000		   80
	/ATL/CHCKUPD_RES	/ATL/CHECK_BANKNUMBER_RES	 0100		   00
	/ATL/CHECK_CCARD	/ATL/CHECK_CCARD	 0100		   00
	/ATL/CHECK_DIGIT	/ATL/CHECK_DIGIT	 0100		   00
	/ATL/CL	/ATL/ADD_HOLIDAY	 1000		   80
	/ATL/DCKP		 0000		   02
	/ATL/DOCTYPE		 0000		   02
	/ATL/DQQ9		 0000		   02
	/ATL/F6111_EXPORT	/ATL/F6111_EXPORT	 8888		   00
	/ATL/F6111_IMPORT	/ATL/F6111_IMPORT	 1000		   80
	/ATL/F6111_INPUT	/ATL/F6111_INPUT	 1000		   80
	/ATL/F6111_MANAGE	/ATL/F6111_MANAGE	 0000		   80
	/ATL/FIBP		 0000		   02
	/ATL/FOREC	/ATL/FORECLOSURES	 1000		   80
	/ATL/FORGD		 0000		   02
	/ATL/FORUPD	/ATL/CHCK_FOREC_AMNT_PYD	 1000		   80
	/ATL/GL01		 0000		   02
	/ATL/GL02		 0000		   02
	/ATL/GL03		 0000		   02
	/ATL/GL04		 0000		   02
	/ATL/GLR		 0000		   02
	/ATL/GLSETCUST		 0000		   02
	/ATL/GLV		 0000		   02
	/ATL/GLVA	/ATL/GLVAREP	 1000		   80
	/ATL/HEB_DATE	/ATL/HEB_DATE	 1000		   80
	/ATL/IC_CLASS	/ATL/A_IC_CLASSIFICATION	 0100		   00
	/ATL/IC_PAR	/ATL/AINVEST_PARAMS	 1000		   80
	/ATL/ILS_LEDGER		 0000		   02
	/ATL/KP02	/ATL/SAPMKP11MA	 0100		   00
	/ATL/KP03	/ATL/KP09REP01	 1000		   80
	/ATL/KP04		 0000		   02
	/ATL/KP05		 0000		   02
	/ATL/KP06		 0000		   02
	/ATL/KP07	/ATL/KP11REP	 1000		   80
	/ATL/KP08	/ATL/SAPMKP10M	 0100		   00
	/ATL/KP09	/ATL/KP01REP01	 1000		   80
	/ATL/KP10	/ATL/KP02REP	 1000		   80
	/ATL/KP11		 0000		   02
	/ATL/KP12		 0000		   02
	/ATL/KP13		 0000		   02
	/ATL/KP14		 0000		   02
	/ATL/KP15	/ATL/KPRCPTS02	 1000		   80
	/ATL/KP16		 0000		   02
	/ATL/KP17	/ATL/SAPMKP04M	 0100		   00
	/ATL/KP18	/ATL/SAPMKP04MA	 0100		   00
	/ATL/KP19	/ATL/KP07REP	 1000		   80
	/ATL/KP20	/ATL/KP06REP	 1000		   80
	/ATL/KP22	/ATL/KP05REP01	 1000		   80
	/ATL/KP23	/ATL/SAPMKP06M	 0100		   00
	/ATL/KP24	/ATL/SAPMKP09MA	 0100		   00
	/ATL/KP25	/ATL/SAPMKP08MA	 0100		   00
	/ATL/KP26	/ATL/KP09REP	 1000		   80
	/ATL/KP27	/ATL/KP16REP	 1000		   80
	/ATL/KP28	/ATL/SAPMKP01MA	 0100		   00
	/ATL/KP30		 0000		   02
	/ATL/KP31	/ATL/KPLIMIT	 1000		   80
	/ATL/KP32	/ATL/KPLIMTUPD	 1000		   80
	/ATL/KP33	/ATL/KP12REP	 1000		   80
	/ATL/KP34	/ATL/KPLIMTDEL	 1000		   80
	/ATL/KP35		 0000		   02
	/ATL/KP36		 0000		   02
	/ATL/KP38	/ATL/KP08REP	 1000		   80
	/ATL/KP39	/ATL/KP07REP01	 1000		   80
	/ATL/KP40		 0000		   02
	/ATL/KP41	/ATL/SAPMKP06MA	 0100		   00
	/ATL/KP42	/ATL/KP04REP	 1000		   80
	/ATL/KP43	/ATL/KP17REP	 1000		   80
	/ATL/KP44	/ATL/KPFB0802	 1000		   80
	/ATL/KP45		 0000		   02
	/ATL/KP46		 0000		   02
	/ATL/KP47		 0000		   02
	/ATL/KP48		 0000		   02
	/ATL/KP49		 0000		   02
	/ATL/LBNKA_LOAD	/ATL/BNKACC_LOAD	 1000		   80
	/ATL/LCHK_VBNKA		 0000		   02
	/ATL/MAT_MTYPE		 0000		   02
	/ATL/NOADJ		 0000		   02
	/ATL/PCN874	/ATL/VPCN874	 1000		   80
	/ATL/PNCH	/ATL/APOSNEG	 1000		   80
	/ATL/REV	/ATL/AREV_NEW	 1000		   80
	/ATL/REVIN	/ATL/AREV_NEW	 1000		   80
	/ATL/SD_DOCUMENT		 0000		   02
	/ATL/SPELL_AMOUNT	/ATL/SPELL_AMOUNT	 0100		   00
	/ATL/SUPD	/ATL/ASUPDEPR_NEW	 1000		   80
	/ATL/TAXD	/ATL/ATAXDEPR_NEW	 1000		   80
	/ATL/TAXG	/ATL/ATAXGAIN_NEW	 1000		   80
	/ATL/TAXU	/ATL/ATAXUSD	 1000		   80
	/ATL/TAX_PER		 0000		   02
	/ATL/TEKEN_19	/ATL/ATAXRES_NEWEST	 1000		   80
	/ATL/TRAN_TYPE		 0000		   02
	/ATL/TRES	/ATL/ATAXRES_NEW	 1000		   80
	/ATL/UNIFILES	/ATL/FILETOOPENFRMT	 1000		   80
